source_id,rq_id,design,appraisal_tool,domain_judgments,overall_judgment,youth_directness,architecture_directness,outcome_compatibility,time_horizon_compatibility,correction_state,overlap_group,reviewer_1,reviewer_2,adjudication,human_confirmation,notes
SRC-PMID-37435592,RQ-C,PRIMARY_OR_OFFICIAL_SOURCE,NOT_VERIFIED,LANE_1[CONFOUNDING=SOME_CONCERNS;SELECTION=SOME_CONCERNS;INTERVENTION_CLASSIFICATION=REPORTED;DEVIATIONS=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,DIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `QUALIFY`: HIIT group improved 800 m/selected markers more; small male sample and biomarker changes do not establish recovery or safety.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports component outcomes only; no recovery clearance, adjacent-day safety, or whole-Formation inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-37752011,RQ-G,CONSENSUS_STATEMENT,NOT_VERIFIED,LANE_1[AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY] | LANE_2[full_text=RETRACTED_OR_CORRECTED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,CORRECTION_LINKED_AND_RECORDED | CORRECTED_2024-02-07;PMID_38325885;DOI_10.1136/bjsports-2023-106994corr1;APPLIED,OV-YOUTH-CONSENSUS | REDS_CONSENSUS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT_WITH_CORRECTION`: supports separate clinical expert boundary for energy availability/health; product must not diagnose REDs. | Correction-aware extraction; CAT2 is clinician-facing and must not be automated] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Not youth-runner-specific; no consumer classifier, diagnosis, safety, readiness or 9.5-day prescription claim; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-37776346,RQ-B,PRIMARY_OR_OFFICIAL_SOURCE,NOT_VERIFIED,LANE_1[CAUSAL_DIRECTION=REPORTED;COMPARATOR=SOME_CONCERNS;CONFOUNDING=SOME_CONCERNS;REPEATED_MEASURES=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT_BUT_BAD_LINK`: 20% body-mass resisted sprints impaired selected sprint/EIMD measures through 72 h; not a universal interval or runner-youth rule. | Sprint-trained adult indirect; unresisted versus 10% and 20% body-mass resisted sprints; 24 h 48 h 72 h.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Protocol-specific adult evidence; never a universal 72-h or youth-runner rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-38627351,RQ-C,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,AMSTAR_2,LANE_1[PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,OV-RUNNER-STRENGTH | FRV2-OVERLAP-RUNNER-STRENGTH-REVIEWS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: high-load/combined methods improved performance with very-low-to-moderate certainty; no Formation placement rule. | High-load and combined strength methods improved running performance but endurance-strength order and separation were not meta-analyzed.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Moderate component directness but low adolescent and scheduling directness; no safety or Formation rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-38662890,RQ-E,METHODS_PAPER,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,OV-MEASUREMENT | CMJ_FOUR_ATHLETE_DATASET_2024,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: distinguishes CV/SEM/SWC and individual change; supplies no universal minimum n. | Compares model statistic SWC CV and SEM in a narrow example; five sessions biweekly cadence and CV preference are not universal defaults.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=ABSTRACT_ONLY; four athletes one outcome and one cadence; five sessions biweekly and CV preference are application details not defaults; trend learning concurrent training and carryover remain confounds; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-39197945,RQ-G,CONSENSUS_STATEMENT,NOT_VERIFIED,LANE_1[AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,PARTIAL,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,NONE_IDENTIFIED | NOT_ASSESSED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: supports athlete-centred safeguards and asynchronous development; no automatic prescription authority. | Recent competition is context only and never recovery or readiness evidence] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Indirect to ordinary youth runners; recent competition cannot become readiness, recovery, safety or next-MAIN clearance; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-39888556,RQ-A,PRIMARY_OR_OFFICIAL_SOURCE,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,OV-TID | FRV2-OVERLAP-ENDURANCE-TID-REVIEWS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: comparative average TID effects do not select a 9.5-day calendar or recovery interval. | No statistically significant polarized-versus-pyramidal difference in the abstract; not a cycle-length comparison. owner_target=9_5_DAY_AUTOMATED_PRESCRIPTION; runtime_authority=false] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Not a calendar-frame comparison and cannot determine 9.5-day mechanics; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-40016936,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,OV-RUNNER-STRENGTH,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: supports selected fatigued-state/economy outcomes, not a validated “neural fatigue” measure.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports selected economy-durability outcomes, not neural-fatigue resistance, recovery, placement, safety, or 9.5-day architecture; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-40566441,RQ-E,CASE_OR_SINGLE_CASE,NOT_VERIFIED,LANE_1[DESIGN_AND_BASELINE=SOME_CONCERNS;RANDOMIZATION=SOURCE_SPECIFIC;MEASUREMENT=SOURCE_SPECIFIC;REPLICATION=SOURCE_SPECIFIC;MISSINGNESS=SOURCE_SPECIFIC;REPORTING_COMPLETENESS=PARTIAL] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=ROBINT_PLUS_SCRIBE_PENDING_SCED_CONFIRMATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,NONE_IDENTIFIED | REACTIVE_STRENGTH_SCED_FOUR_CASES_2025,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: demonstrates a sport SCED application and its generalization limits; not evidence for Formation efficacy. | Nonconcurrent multiple-baseline sport application shows individual paths; its phase durations are application details not universal n freshness efficacy or safety evidence.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Four cases and nonconcurrent baselines; history concurrent training serial dependence trend learning maturation and intervention carryover remain concerns; phase durations are application details not product defaults; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-40596578,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,NOT_VERIFIED,LANE_1[CONFOUNDING=SOME_CONCERNS;SELECTION=SOME_CONCERNS;INTERVENTION_CLASSIFICATION=REPORTED;DEVIATIONS=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `QUALIFY`: supports uphill-training performance adaptations in its sample; does not isolate neural-fatigue resistance or a Formation slot.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports uphill component adaptation in this sample only; no neural-fatigue, Formation-slot, safety, or 9.5-day inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-41048235,RQ-B,PRIMARY_OR_OFFICIAL_SOURCE,NOT_VERIFIED,LANE_1[GROUP_SELECTION=SOME_CONCERNS;EXPOSURE_MEASUREMENT=SOURCE_SPECIFIC;CONFOUNDING=SOME_CONCERNS;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;FOLLOW_UP=SOURCE_SPECIFIC;CAUSAL_USE=PROHIBITED] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,PARTIAL,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: IMTP peak force remained lower at 72 h, including a control-condition training effect; indirect to middle-distance running. | Youth/young-adult indirect; IMTP force at 48 h and 72 h; intervening MD+2 load prevents match-only inference.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Counterevidence to clearance but not proof of a universal interval or match-only causality; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-41312139,RQ-C,PRIMARY_OR_OFFICIAL_SOURCE,NOT_VERIFIED,LANE_1[CONFOUNDING=SOME_CONCERNS;SELECTION=SOME_CONCERNS;INTERVENTION_CLASSIFICATION=REPORTED;DEVIATIONS=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,DIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,NONE_IDENTIFIED | FRV2-OVERLAP-YOUTH-CONCURRENT-PRIMARY,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: running economy/power outcomes favored complex training; male-only, no safety or 9.5-day inference. | Heavy resistance preceded matched plyometrics with 3-4 min recovery; endurance placement was not reported; no universal sequence inference.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports a narrow heavy-to-plyometric pair only; no universal sequence, safety, or 9.5-day inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-7649149,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: aerobic transfer exists but mode-specific adaptation is greater; no recovery-equivalence claim.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Partial aerobic transfer is not mode equivalence, recovery acceleration, safe substitution, or a Formation placement rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-WEB-COCHRANE-HB-CH14,RQ-E,METHOD_GUIDANCE,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,NON_INDEPENDENT_INPUT_PENDING_HUMAN_REAPPRAISAL,PENDING_HUMAN,"LANE_1[Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `GUIDANCE_OK`: GRADE domains are appropriate scaffolding; population/intervention directness for adolescent middle-distance runners must be added explicitly.] | LANE_2[independence_state=NON_INDEPENDENT_EXTRACTION_INPUT; decision_use=INCLUDE; limitations=Generic review guidance does not supply athlete-specific transfer efficacy safety minimum n freshness thresholds or automated-prescription authority; adolescent 800 and 1500 m population and 9.5-day intervention directness must be judged separately; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-WEB-HHS-HIPAA-DEID,RQ-D,METHOD_GUIDANCE,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `GUIDANCE_OK`: supports Expert Determination/Safe Harbor and residual re-identification risk; it is not a universal global privacy rule.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=US HIPAA guidance is not a universal global privacy rule and does not authorize collection analysis sharing coach access or private-note use; private notes remain zero-signal under the product contract; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-WEB-PRISMA-2020,RQ-F,METHOD_GUIDANCE,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,NON_INDEPENDENT_INPUT_PENDING_HUMAN_REAPPRAISAL,PENDING_HUMAN,"LANE_1[Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `GUIDANCE_OK`: appropriate for transparent search/exclusion reporting; does not itself appraise sports evidence.] | LANE_2[independence_state=NON_INDEPENDENT_EXTRACTION_INPUT; decision_use=INCLUDE; limitations=Reporting guidance does not appraise evidence establish pilot progression validate 9.5 days or support efficacy safety or prescription authority; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
